Time,Length
0.99246086,1514
0.992464,1514
0.992467254,1514
0.992470298,1514
0.992473385,1514
1.023619825,1514
1.023666526,1514
1.042053479,1514
1.042648108,1514
1.042664037,1514
1.068461197,1514
1.068492414,1514
1.068503323,1514
1.068509622,1514
1.068518514,1514
1.068525965,1514
1.068532983,1514
1.068540388,1514
1.071325628,1514
1.074309058,1514
1.078960746,1514
1.080634714,1514
1.082485768,1514
1.083550916,1514
1.085787871,1514
1.088165423,1514
1.0892415,1514
1.089944589,1514
1.117651339,1514
1.117681891,1514
1.129578739,1514
1.129605338,1514
1.129614075,1514
1.14970328,1514
1.149722902,1514
1.149731732,1514
1.149737111,1514
1.176454914,1514
1.176478796,1514
1.176483753,1514
1.176486787,1514
1.17655188,1514
1.17655932,1514
1.177147057,1514
1.184949685,1514
1.184971753,1514
1.19480559,1514
1.194828518,1514
1.202902808,1514
1.202938498,1514
1.207856995,1514
1.20788388,1514
1.212810154,1514
1.212837266,1514
1.220218331,1514
1.220269226,1514
1.220324162,1514
1.23371619,1514
1.233741626,1514
1.233751119,1514
1.233758801,1514
1.255782141,1514
1.25580896,1514
1.256926811,1514
1.256949432,1514
1.256958021,1514
1.256968246,1514
1.267189492,1514
1.267218596,1514
1.267227887,1514
1.267235192,1514
1.276116069,1514
1.276145366,1514
1.282006123,1514
1.282027069,1514
1.294396943,1514
1.296456781,1514
1.307442508,1514
1.307466871,1514
1.307479423,1514
1.307490189,1514
1.314614097,1514
1.31464523,1514
1.314654537,1514
1.314660568,1514
1.334544675,1514
1.334574973,1514
1.334583734,1514
1.33459029,1514
1.334598649,1514
1.335216987,1514
1.344132438,1514
1.349167255,1514
1.34918677,1514
1.3491908,1514
1.354795602,1514
1.355725155,1514
1.361246071,1514
1.361268749,1514
1.378971024,1514
1.37899938,1514
1.387698149,1514
1.387726061,1514
1.38773432,1514
1.400944934,1514
1.400972562,1514
1.400989434,1514
1.40099675,1514
1.401001965,1514
1.401007734,1514
1.411443251,1514
1.413115588,1514
1.413130058,1514
1.413135528,1514
1.413139442,1514
1.423862956,1514
1.423905718,1514
1.427079042,1514
1.427099853,1514
1.427106429,1514
1.43850587,1514
1.441467019,1514
1.441512699,1514
1.441524525,1514
1.456643457,1514
1.456681692,1514
1.46875817,1514
1.46878415,1514
1.468793457,1514
1.478566856,1514
1.478593612,1514
1.478601127,1514
1.480816045,1514
1.480833687,1514
1.480838401,1514
1.480841509,1514
1.490259961,1514
1.491407928,1514
1.491429457,1514
1.491437354,1514
1.491444362,1514
1.502229387,1514
1.502255627,1514
1.505942179,1514
1.505981873,1514
1.505996122,1514
1.52299306,1514
1.523024418,1514
1.523033404,1514
1.523042754,1514
1.536230355,1514
1.536258549,1514
1.579744906,1514
1.579774234,1514
1.579786453,1514
1.579794688,1514
1.579802823,1514
1.579810092,1514
1.579817323,1514
1.579824285,1514
1.579830677,1514
1.57983971,1514
1.579847753,1514
1.584877111,1514
1.584903579,1514
1.584909606,1514
1.584913625,1514
1.584920873,1514
1.584927742,1514
1.584934641,1514
1.584940711,1514
1.584946739,1514
1.584952794,1514
1.601857078,1514
1.601894422,1514
1.601904156,1514
1.601909938,1514
1.614855509,1514
1.61488485,1514
1.69203065,1514
1.692052091,1514
1.69206252,1514
1.692069768,1514
1.692076654,1514
1.692083541,1514
1.692090493,1514
1.69209761,1514
1.692105636,1514
1.69211256,1514
1.69211933,1514
1.692125954,1514
1.700298073,1514
1.70032878,1514
1.700335847,1514
1.700345443,1514
1.700349571,1514
1.70035266,1514
1.70035604,1514
1.700359141,1514
1.700362324,1514
1.700365781,1514
1.700369356,1514
1.70037257,1514
1.700377117,1514
1.700380221,1514
1.700383929,1514
1.70038696,1514
1.772072882,1514
1.772104353,1514
1.772115272,1514
1.772121705,1514
1.772128909,1514
1.772137825,1514
1.772144423,1514
1.772150273,1514
1.772156673,1514
1.772162491,1514
1.772168863,1514
1.772174925,1514
1.783527145,1514
1.783551917,1514
1.783562142,1514
1.783569103,1514
1.78736821,1514
1.78740639,1514
1.787413933,1514
1.787418427,1514
1.787422166,1514
1.787425893,1514
1.787429112,1514
1.787432616,1514
1.787435771,1514
1.787439148,1514
1.787443265,1514
1.787451864,1514
1.787459208,1514
1.850834527,1514
1.850859158,1514
1.850868859,1514
1.850877871,1514
1.850884105,1514
1.850890038,1514
1.850895934,1514
1.850902331,1514
1.850907526,1514
1.850913521,1514
1.850919782,1514
1.850925669,1514
1.862740325,1514
1.86276953,1514
1.862778145,1514
1.862783784,1514
1.864264376,1514
1.866745679,1514
1.866760925,1514
1.866768703,1514
1.866774672,1514
1.866780762,1514
1.866786935,1514
1.866793336,1514
1.866799411,1514
1.866805137,1514
1.866811146,1514
1.866817808,1514
1.866823732,1514
1.867055472,1514
1.930665294,1514
1.930693514,1514
1.930702063,1514
1.930705948,1514
1.930709424,1514
1.930712373,1514
1.93071523,1514
1.930718321,1514
1.930721152,1514
1.939714512,1514
1.939754491,1514
1.939766061,1514
1.939775287,1514
1.949610912,1514
1.94963676,1514
1.949644305,1514
1.949649187,1514
1.949655754,1514
1.949663103,1514
1.94967032,1514
1.949677196,1514
1.949684692,1514
1.949691699,1514
1.950613624,1514
1.950621632,1514
1.950627209,1514
1.985281389,1514
2.009411585,1514
2.010013052,1514
2.01230218,1514
2.012312511,1514
2.012315346,1514
2.012317383,1514
2.012319304,1514
2.012321546,1514
2.012323434,1514
2.012325494,1514
2.017281022,1514
2.018081443,1514
2.018093452,1514
2.030583975,1514
2.030634733,1514
2.030653486,1514
2.065379695,1514
2.089650886,1514
2.090340109,1514
2.095277853,1514
2.109221022,1514
2.109279622,1514
2.109292571,1514
2.115505667,1514
2.117245484,1514
2.120120975,1514
2.121186354,1514
2.121654912,1514
2.122786157,1514
2.123525403,1514
2.142626332,1514
2.142660772,1514
2.168109843,1514
2.168134031,1514
2.18630406,1514
2.186325248,1514
2.186331266,1514
2.186665513,1514
2.187312423,1514
2.194219689,1514
2.194236685,1514
2.197859427,1514
2.198502146,1514
2.20104285,1514
2.201067584,1514
2.218952227,1514
2.220869458,1514
2.22089516,1514
2.244633194,1514
2.244661139,1514
2.264137183,1514
2.264158059,1514
2.264168138,1514
2.266821929,1514
2.266835915,1514
2.266841099,1514
2.272080709,1514
2.273032832,1514
2.276056167,1514
2.276079675,1514
2.278213544,1514
2.278245016,1514
2.298241899,1514
2.29826524,1514
2.298274972,1514
2.324953732,1514
2.32498016,1514
2.341902696,1514
2.341960542,1514
2.342529308,1514
2.344009006,1514
2.344032722,1514
2.344041047,1514
2.349610067,1514
2.351143772,1514
2.351164567,1514
2.353963238,1514
2.353993154,1514
2.354947384,1514
2.354966567,1514
2.376726028,1514
2.376773315,1514
2.376786201,1514
2.402654731,1514
2.403026293,1514
2.418960198,1514
2.418991542,1514
2.421100043,1514
2.421128723,1514
2.421137464,1514
2.421148233,1514
2.42823083,1514
2.428263558,1514
2.428272316,1514
2.428279436,1514
2.431583891,1514
2.43160584,1514
2.432951539,1514
2.432967436,1514
2.453873922,1514
2.453902937,1514
2.453912104,1514
2.47956173,1514
2.479601566,1514
2.495431506,1514
2.495462334,1514
2.498569395,1514
2.498597545,1514
2.498605902,1514
2.498611787,1514
2.505310981,1514
2.505339461,1514
2.507952868,1514
2.507985664,1514
2.507995567,1514
2.512619687,1514
2.512649307,1514
2.512657359,1514
2.512663054,1514
2.531215459,1514
2.531248163,1514
2.531255664,1514
2.556140394,1514
2.556170216,1514
2.576119807,1514
2.576151222,1514
2.577306711,1514
2.577323562,1514
2.577328101,1514
2.577331823,1514
2.589025328,1514
2.593139068,1514
2.598257153,1514
2.59828814,1514
2.598293774,1514
2.598297422,1514
2.598304616,1514
2.598315638,1514
2.598322306,1514
2.598329177,1514
2.607888165,1514
2.607920981,1514
2.607928966,1514
2.633667495,1514
2.635858355,1514
2.654344274,1514
2.654373436,1514
2.656563871,1514
2.656601256,1514
2.656611163,1514
2.656620836,1514
2.670414728,1514
2.670453576,1514
2.675551857,1514
2.675602864,1514
2.675615075,1514
2.675623294,1514
2.675632287,1514
2.67745401,1514
2.677474703,1514
2.677482098,1514
2.677489287,1514
2.685060502,1514
2.685078319,1514
2.685086015,1514
2.712645541,1514
2.713372721,1514
2.732949681,1514
2.732978034,1514
2.73488451,1514
2.734904325,1514
2.734912023,1514
2.735575261,1514
2.788965341,1514
2.78899284,1514
2.789005017,1514
2.789010983,1514
2.789016754,1514
2.789023849,1514
2.789029408,1514
2.789035856,1514
2.789041387,1514
2.789046372,1514
2.789052231,1514
2.789057272,1514
2.789062622,1514
2.789616681,1514
2.789635068,1514
2.813731254,1514
2.813760476,1514
2.813768259,1514
2.813774191,1514
2.816001872,1514
2.81603798,1514
2.816046832,1514
2.873272791,1514
2.881627616,1514
2.884358311,1514
2.884373874,1514
2.884380888,1514
2.884385363,1514
2.884389789,1514
2.884394217,1514
2.884399049,1514
2.884404221,1514
2.884408575,1514
2.884412736,1514
2.884416644,1514
2.884420361,1514
2.884424351,1514
2.885017347,1514
2.885046629,1514
2.892717527,1514
2.892783644,1514
2.8927923,1514
2.892799615,1514
2.894454088,1514
2.894479793,1514
2.894488533,1514
2.957893274,1514
2.95853003,1514
2.962503656,1514
2.962513116,1514
2.965549103,1514
2.965570247,1514
2.965574764,1514
2.965578053,1514
2.965582265,1514
2.965585781,1514
2.965588884,1514
2.965591939,1514
2.965594788,1514
2.965597906,1514
2.965600615,1514
2.965603178,1514
2.969858647,1514
2.969886773,1514
2.971767069,1514
2.971791531,1514
2.97179998,1514
2.971806163,1514
2.972845314,1514
2.972863764,1514
2.972873327,1514
3.036412865,1514
3.03644273,1514
3.042692384,1514
3.042717468,1514
3.045656331,1514
3.045679994,1514
3.045684716,1514
3.045688034,1514
3.04569297,1514
3.045696319,1514
3.045699223,1514
3.045702427,1514
3.0457058,1514
3.045708804,1514
3.04571192,1514
3.045714891,1514
3.046482589,1514
3.046503318,1514
3.049292876,1514
3.049325836,1514
3.050508353,1514
3.050521437,1514
3.052136292,1514
3.052152505,1514
3.052156748,1514
3.114244405,1514
3.114254642,1514
3.114263693,1514
3.121009736,1514
3.12212365,1514
3.123629369,1514
3.12451172,1514
3.125120779,1514
3.126368438,1514
3.126390698,1514
3.126651565,1514
3.127612831,1514
3.127630545,1514
3.130915104,1514
3.130935656,1514
3.130939583,1514
3.130941834,1514
3.130945799,1514
3.130948337,1514
3.130950694,1514
3.130953307,1514
3.130955528,1514
3.130957782,1514
3.135364149,1514
3.13587059,1514
3.135885415,1514
3.202490858,1514
3.202502314,1514
3.202509156,1514
3.291203571,1514
3.291278057,1514
3.29129169,1514
3.374440344,1514
3.374492107,1514
3.374503096,1514
3.374576907,1514
3.374602627,1514
3.374618204,1514
3.374638852,1514
3.37465879,1514
3.374670431,1514
3.374687828,1514
3.374707827,1514
3.374721245,1514
3.374732638,1514
3.3747456,1514
3.375091164,1514
3.377684431,1514
3.377758293,1336
3.453094667,1514
3.453151646,1514
3.454639923,244
3.533193649,1336
3.610888359,244
3.687078353,1336
3.763882649,244
3.842113648,1336
3.918044813,244
3.994315197,1336
4.070265836,244
4.184868262,1336
4.242389407,1514
4.245548293,1514
4.245582714,1514
4.2455909,1514
4.245601674,1514
4.245629502,1514
4.245637669,1514
4.245644121,1514
4.245688831,1514
4.249368631,1514
4.253725652,1514
4.259031828,1514
4.259104388,1514
4.259120902,1514
4.259129372,1514
4.259144379,1514
4.259160308,1514
4.259170612,1514
4.259179393,1514
4.259186064,1514
4.259194424,1514
4.259246255,1514
4.259263037,1514
4.259271544,1514
4.262408839,244
4.325595731,1514
4.325703223,1514
4.325727704,1514
4.326888731,1514
4.329869101,1514
4.329894956,1514
4.329901277,1514
4.329906173,1514
4.329910969,1514
4.329915522,1514
4.329920157,1514
4.329924484,1514
4.329928974,1514
4.329933454,1514
4.650763523,1514
4.729804907,1514
4.734388825,1514
4.820217298,1514
4.90074801,1514
4.903360879,1514
4.903387692,1514
4.903402755,1514
4.90775985,1514
4.907836005,1514
4.907854007,1514
4.907861323,1514
4.907867515,1514
4.907873199,1514
4.907878765,1514
4.97961702,1514
4.979674979,1514
4.980695952,1514
4.981388989,1514
4.982479012,1514
4.986100571,1514
4.987784218,1514
4.987819728,1514
4.987825789,1514
4.987831399,1514
4.994643794,1514
4.994700215,1514
5.065981825,1514
5.06601206,1514
5.066024167,1514
5.066032985,1514
5.066037819,1514
5.066044577,1514
5.070171478,1514
5.077711467,1514
5.077752667,1514
5.077765085,1514
5.07777211,1514
5.077778347,1514
5.091135777,1514
5.145526266,1514
5.148079128,1514
5.150766962,1514
5.1564881,1514
5.158897188,1514
5.160224331,1514
5.162191372,1514
5.163358906,1514
5.166440103,1514
5.166471734,1514
5.166480978,1514
5.16648383,1514
5.166487482,1514
5.21341879,1514
5.230201101,1514
5.230219337,1514
5.234009979,1514
5.234036384,1514
5.237779893,1514
5.237806813,1514
5.237815169,1514
5.242929364,1514
5.24299442,1514
5.243958708,1514
5.243993304,1514
5.247561196,1514
5.247589567,1514
5.247595597,1514
5.309884193,1514
5.3099395,1514
5.309956369,1514
5.311385107,1514
5.311424846,1514
5.314971838,1514
5.315000292,1514
5.315008992,1514
5.315015231,1514
5.324597428,1514
5.336126729,1514
5.336158787,1514
5.33617256,1514
5.336179078,1514
5.336182571,1514
5.336193292,1514
5.387462769,1514
5.387496449,1514
5.387507741,1514
5.388892132,1514
5.388953012,1514
5.400170324,1514
5.402744699,1514
5.402770189,1514
5.402776376,1514
5.413217513,1514
5.413245638,1514
5.413254509,1514
5.415100115,1514
5.415123003,1514
5.415129214,1514
5.415131674,1514
5.415136066,1514
5.464607435,1514
5.464636787,1514
5.464645848,1514
5.466040411,1514
5.466061012,1514
5.479788863,1514
5.479817515,1514
5.479824172,1514
5.479830425,1514
5.493589108,1514
5.493620052,1514
5.493627745,1514
5.493633806,1514
5.493639645,1514
5.49364738,1514
5.493653633,1514
5.493659716,1514
5.493667674,1514
5.544286518,1514
5.544329661,1514
5.544345237,1514
5.550260114,1514
5.550290405,1514
5.564622879,1514
5.564645926,1514
5.564654826,1514
5.564660513,1514
5.577961474,1514
5.577985801,1514
5.577990557,1514
5.577994047,1514
5.577996886,1514
5.578002191,1514
5.578005253,1514
5.578008489,1514
5.578011422,1514
5.578014954,1514
5.621672931,1514
5.621698611,1514
5.623041018,1514
5.626881636,1514
5.62690576,1514
5.640940443,1514
5.642138412,1514
5.642162743,1514
5.642171024,1514
5.660363292,1514
5.660414621,1514
5.660423374,1514
5.660427245,1514
5.660436866,1514
5.660442163,1514
5.660446851,1514
5.660451981,1514
5.660456246,1514
5.660460209,1514
5.660465755,1514
5.699758902,1514
5.699789744,1514
5.708748235,1514
5.709879598,1514
5.709903462,1514
5.719734438,1514
5.720192604,1514
5.722480965,1514
5.722508935,1514
5.739520342,1514
5.739545829,1514
5.739553839,1514
5.739559544,1514
5.739564746,1514
5.7395771,1514
5.741605779,1514
5.741631682,1514
5.741639792,1514
5.741645555,1514
5.741650972,1514
5.777544904,1514
5.777590557,1514
5.778528646,1514
5.787198409,1514
5.787242782,1514
5.787253591,1514
5.799959248,1514
5.799988762,1514
5.804359026,1514
5.804942231,1514
5.817513338,1514
5.817538565,1514
5.817546008,1514
5.817551604,1514
5.817556845,1514
5.817562385,1514
5.81993248,1514
5.819960417,1514
5.819968706,1514
5.81997674,1514
5.819982899,1514
5.856679632,1514
5.857615877,1514
5.867400172,1514
5.867428561,1514
5.86743736,1514
5.867443629,1514
5.867449726,1514
5.876526957,1514
5.876588748,1514
5.881610893,1514
5.881641202,1514
5.894526316,1514
5.897872968,1514
5.897897775,1514
5.897905307,1514
5.8979108,1514
5.901834447,1514
5.901859661,1514
5.901867378,1514
5.901873106,1514
5.901880648,1514
5.901886997,1514
5.934375108,1514
5.935459791,1514
5.945906428,1514
5.945932366,1514
5.94593972,1514
5.945945438,1514
5.945950965,1514
5.945957026,1514
5.955853696,1514
5.957951725,1514
5.959330158,1514
5.959367701,1514
5.978159469,1514
5.978198305,1514
5.978207564,1514
5.982689448,1514
5.982706166,1514
5.982725522,1514
5.982731221,1514
5.982736097,1514
5.982740808,1514
5.98274545,1514
5.982750188,1514
6.012249411,1514
6.012280767,1514
6.025856787,1514
6.025888945,1514
6.02589855,1514
6.025905568,1514
6.025912794,1514
6.025920077,1514
6.025927858,1514
6.037984687,1514
6.038018215,1514
6.038028175,1514
6.042659199,1514
6.067930195,1514
6.079437091,1514
6.07946251,1514
6.07946783,1514
6.079471829,1514
6.079475217,1514
6.079478432,1514
6.079481691,1514
6.079484831,1514
6.079488117,1514
6.079491587,1514
6.089412685,1514
6.089438926,1514
6.107016983,1514
6.107045422,1514
6.111646681,1514
6.111674035,1514
6.111679147,1514
6.1116835,1514
6.111687391,1514
6.111691247,1514
6.115926221,1514
6.11595142,1514
6.118650204,1514
6.151053734,1514
6.155141491,1514
6.167141521,1514
6.167190739,1514
6.204942837,1514
6.206457269,1514
6.206491971,1514
6.20650104,1514
6.209315108,1514
6.209359848,1514
6.211613398,1514
6.212974254,1514
6.220785397,1514
6.223052028,1514
6.223074604,1514
6.223081388,1514
6.223087034,1514
6.223096102,1514
6.225930357,1514
6.225947212,1514
6.225951584,1514
6.225954875,1514
6.225958147,1514
6.225961598,1514
6.22596494,1514
6.227723109,1514
6.228481833,1514
6.294597893,1514
6.294636126,1514
6.294654799,1514
6.294663477,1514
6.294671978,1514
6.294682055,1514
6.294689084,1514
6.294698819,1514
6.294707615,1514
6.294716242,1514
6.294726766,1514
6.301813722,1514
6.301837463,1514
6.301845465,1514
6.302891094,1514
6.302907213,1514
6.302914064,1514
6.30651434,1514
6.30653428,1514
6.306538957,1514
6.306542157,1514
6.30654504,1514
6.306548082,1514
6.306551127,1514
6.306554652,1514
6.306562007,1514
6.306568322,1514
6.373100672,1514
6.373123232,1514
6.373134428,1514
6.373141436,1514
6.374878049,1514
6.374914731,1514
6.37492606,1514
6.374934666,1514
6.374941849,1514
6.374957013,1514
6.374964957,1514
6.384029967,1514
6.387049786,1514
6.387070594,1514
6.387077352,1514
6.387082073,1514
6.387086476,1514
6.387090865,1514
6.387095054,1514
6.389998541,1514
6.390021851,1514
6.390030057,1514
6.390033763,1514
6.390037203,1514
6.390040379,1514
6.390043476,1514
6.390046516,1514
6.451876115,1514
6.451910546,1514
6.453378414,1514
6.453404976,1514
6.454391373,1514
6.454413681,1514
6.454422233,1514
6.459946628,1514
6.459992745,1514
6.460000241,1514
6.46000414,1514
6.460010816,1514
6.469415945,1514
6.469451462,1514
6.46945992,1514
6.469468324,1514
6.469481474,1514
6.469491925,1514
6.469496455,1514
6.469503093,1514
6.469508828,1514
6.469517349,1514
6.469523129,1514
6.469528908,1514
6.469534796,1514
6.469540758,1514
6.469546916,1514
6.46996778,1514
6.52850721,1514
6.529167199,1514
6.539180017,1514
6.539215774,1514
6.539229432,1514
6.53923705,1514
6.539244371,1514
6.539252421,1514
6.540696306,1514
6.540721803,1514
6.540730259,1514
6.54073488,1514
6.540739122,1514
6.549998539,1514
6.550026525,1514
6.550037976,1514
6.550044517,1514
6.55004865,1514
6.550055209,1514
6.550062126,1514
6.55007114,1514
6.550075838,1514
6.550082052,1514
6.550088312,1514
6.550094683,1514
6.550938875,1514
6.550952174,1514
6.550959702,1514
6.59152348,1514
6.605693612,1514
6.606997778,1514
6.618052546,1514
6.619486039,1514
6.619505038,1514
6.619511214,1514
6.619516873,1514
6.619524483,1514
6.622566009,1514
6.622589866,1514
6.622596065,1514
6.622599959,1514
6.62260331,1514
6.622606177,1514
6.63092177,1514
6.630942594,1514
6.630948504,1514
6.630952546,1514
6.630955977,1514
6.63096004,1514
6.630965032,1514
6.63096863,1514
6.630972024,1514
6.630975472,1514
6.63097942,1514
6.631423475,1514
6.631436606,1514
6.633372832,1514
6.63339285,1514
6.68310284,1514
6.683135308,1514
6.699131187,1514
6.699158753,1514
6.699166789,1514
6.699171367,1514
6.699178094,1514
6.699182666,1514
6.699187608,1514
6.701847011,1514
6.704606887,1514
6.704628667,1514
6.706298887,1514
6.706323393,1514
6.706328941,1514
6.706332321,1514
6.712067287,1514
6.71209526,1514
6.712103339,1514
6.712108422,1514
6.712112214,1514
6.712117248,1514
6.712122626,1514
6.712127843,1514
6.712133066,1514
6.712138286,1514
6.712231216,1514
6.719462134,1514
6.72070454,1514
6.720724088,1514
6.721776303,1514
6.761956462,1514
6.762052976,1514
6.79830882,1514
6.80064359,1514
6.800662686,1514
6.800670555,1514
6.8006748,1514
6.800678797,1514
6.800682726,1514
6.800686414,1514
6.800690173,1514
6.800694238,1514
6.800698062,1514
6.804092876,1514
6.804112445,1514
6.804116912,1514
6.804119982,1514
6.804123167,1514
6.804130673,1514
6.804136255,1514
6.804141394,1514
6.804146797,1514
6.807544444,1514
6.807575746,1514
6.807581765,1514
6.807585551,1514
6.807588914,1514
6.807592379,1514
6.807595669,1514
6.807602122,1514
6.807608293,1514
6.85121252,1514
6.851243461,1514
6.899332465,1514
6.899358114,1514
6.899367008,1514
6.899373157,1514
6.899390749,1514
6.899398313,1514
6.899405098,1514
6.899412958,1514
6.899420221,1514
6.899428917,1514
6.899437003,1514
6.899444163,1514
6.900278661,1514
6.900299158,1514
6.90030874,1514
6.903645492,1514
6.903660935,1514
6.903667405,1514
6.903672895,1514
6.903678626,1514
6.903685222,1514
6.903690927,1514
6.903696191,1514
6.903701371,1514
6.903706884,1514
6.909273156,1514
6.909390421,1514
6.909400226,1514
6.909405325,1514
6.909409303,1514
6.909416196,1514
6.931746414,1514
6.931780695,1514
6.982787156,1514
6.982814048,1514
6.982824825,1514
6.982831531,1514
6.982837184,1514
6.982842781,1514
6.98284857,1514
6.982853967,1514
6.982859868,1514
6.982865632,1514
6.982871223,1514
6.983157886,1514
6.988058196,1514
6.988083369,1514
6.988092941,1514
6.988101306,1514
6.988109026,1514
6.988116291,1514
6.988123161,1514
6.988131345,1514
6.988138181,1514
6.988145025,1514
6.988152723,1514
6.988429498,1514
6.99101884,1514
6.991051112,1514
6.991060968,1514
6.991067942,1514
6.991341693,1514
6.992842426,1514
6.992877045,1514
7.013448795,1514
7.01347309,1514
7.01347875,1514
7.060177079,1514
7.064281371,1514
7.071387378,1514
7.071406384,1514
7.07141089,1514
7.071414113,1514
7.071417171,1514
7.071419993,1514
7.071422896,1514
7.071425798,1514
7.071428897,1514
7.071435744,1514
7.071441218,1514
7.071446644,1514
7.071454372,1514
7.079913791,1514
7.079933633,1514
7.079938317,1514
7.079941436,1514
7.079944256,1514
7.079947307,1514
7.079956362,1514
7.079988731,1514
7.079999544,1514
7.080009918,1514
7.080016794,1514
7.080022031,1514
7.08002785,1514
7.080034108,1514
7.08004092,1514
7.096372477,1514
7.096392039,1514
7.096397164,1514
7.142898074,1514
7.142929385,1514
7.152284729,1514
7.152312259,1514
7.15232404,1514
7.152334024,1514
7.152343077,1514
7.152351366,1514
7.152361489,1514
7.152371683,1514
